location_id,datetime_beginning,temp_f,dewpoint_f,humidity,windspeed_mph,pressure_millibars,cloud_percentage,precip_rate_mm_per_hour,weather_conditions,horizontal_irradiance_watts_per_m2,created_at
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 07:00:00.000000 UTC,52.68,38.96,59,4.32,1021.2,25,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 08:00:00.000000 UTC,50.98,39.51,65,3.02,1021.3,22,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 09:00:00.000000 UTC,50.61,39.09,65,3.33,1020.4,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 10:00:00.000000 UTC,50.15,38.8,65,2.21,1022.2,17,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 11:00:00.000000 UTC,48.62,39.13,70,2.42,1023.2,32,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 12:00:00.000000 UTC,48.13,39.22,71,2.24,1023.2,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 13:00:00.000000 UTC,47.15,40,76,2.39,1023.4,16,0,Mostly Sunny,37.6094,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 14:00:00.000000 UTC,49.52,40.5,71,4.47,1024,16,0,Mostly Sunny,224.6104,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 15:00:00.000000 UTC,54.4,41.64,62,3.36,1024,24,0,Mostly Sunny,383.5257,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 16:00:00.000000 UTC,60.22,42.01,51,3.36,1024,0,0,Sunny,509.2222,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 17:00:00.000000 UTC,64.09,42.23,45,4.47,1023,16,0,Mostly Sunny,585.8676,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 18:00:00.000000 UTC,65.78,40.42,39,9.37,1023.8,18,0,Mostly Sunny,611.8858,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 19:00:00.000000 UTC,67.15,38.17,34,7.83,1022.8,16,0,Mostly Sunny,585.8132,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 20:00:00.000000 UTC,66.92,37.53,34,6.71,1022.8,16,0,Mostly Sunny,508.3043,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 21:00:00.000000 UTC,65,39.87,40,8.97,1022,16,0,Mostly Sunny,385.0195,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 22:00:00.000000 UTC,62.96,41.9,46,4.63,1022,16,0,Mostly Sunny,224.3568,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-28 23:00:00.000000 UTC,61.66,43.62,52,5.59,1023,16,0,Mostly Sunny,37.2603,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 00:00:00.000000 UTC,60.51,43.94,54,4.61,1024.8,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 01:00:00.000000 UTC,59.02,42.72,55,4.65,1024,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 02:00:00.000000 UTC,59.82,42.52,53,4.65,1023,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 03:00:00.000000 UTC,60.66,41.93,50,5.64,1023,17,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 04:00:00.000000 UTC,58.95,41.2,52,5.44,1023,32,0,Partly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 05:00:00.000000 UTC,58.86,41.96,53,3.56,1023,32,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 06:00:00.000000 UTC,57.43,43.44,60,3.2,1023,19,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 07:00:00.000000 UTC,56.94,43.64,61,6.55,1022.2,82,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 08:00:00.000000 UTC,55.89,44.08,64,5.57,1022.2,18,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 09:00:00.000000 UTC,55.75,44.46,66,6.55,1024,32,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 10:00:00.000000 UTC,54.92,43.58,66,8.75,1022.2,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 11:00:00.000000 UTC,54.89,43.37,65,6.31,1023,21,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 12:00:00.000000 UTC,53.52,43.26,68,5.39,1022.1,16,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 13:00:00.000000 UTC,53.71,44.25,70,4.47,1021.2,16,0,Mostly Sunny,34.2624,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 14:00:00.000000 UTC,54.43,44.95,70,4.65,1023,17,0,Mostly Sunny,220.9413,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 15:00:00.000000 UTC,55.6,45.88,70,5.59,1022,32,0,Mostly Sunny,376.1496,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 16:00:00.000000 UTC,60.07,48.12,65,5.57,1021,17,0,Mostly Sunny,504.215,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 17:00:00.000000 UTC,60.62,48.83,65,7.05,1020,33,0,Partly Cloudy,572.5144,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 18:00:00.000000 UTC,60.29,48.59,65,10.04,1019,55,0,Partly Cloudy,550.1165,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 19:00:00.000000 UTC,55.44,52.42,90,6.87,1018.1,100,0.87,Rain Showers,145.5839,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 20:00:00.000000 UTC,55.13,53.12,93,9.15,1017,100,1.05,Isolated Showers,126.1885,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 21:00:00.000000 UTC,56.47,53.59,90,5.93,1016.2,100,0.04,Rain Showers,95.3491,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 22:00:00.000000 UTC,57.26,53.5,87,5.75,1016,100,0.14,Rain Showers,55.1663,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-29 23:00:00.000000 UTC,55.53,53.79,94,5.57,1016.3,100,2.58,Rain,8.3775,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 00:00:00.000000 UTC,55.98,54.68,95,5.64,1016.4,100,1.64,Scattered Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 01:00:00.000000 UTC,55.38,53.7,94,7.49,1017,100,0.06,Rain Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 02:00:00.000000 UTC,55.25,53.82,95,4.68,1016.1,100,0.11,Rain Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 03:00:00.000000 UTC,55.28,53.88,95,4.34,1015.2,100,1.14,Isolated Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 04:00:00.000000 UTC,55.09,53.28,94,4.65,1015,100,0.11,Rain Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 05:00:00.000000 UTC,55.43,53.29,92,4.47,1014.2,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 06:00:00.000000 UTC,55.58,53.85,94,2.42,1015,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 07:00:00.000000 UTC,55.15,53.26,93,4.47,1013.6,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 08:00:00.000000 UTC,55.22,53.26,93,2.24,1013.2,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 09:00:00.000000 UTC,55.08,53.9,96,3.22,1013,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 10:00:00.000000 UTC,54.33,54.03,99,1.3,1012.2,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 11:00:00.000000 UTC,54.47,54.2,99,0.13,1013,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 12:00:00.000000 UTC,54.89,54.4,98,3.49,1013,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 13:00:00.000000 UTC,54.09,53.42,98,3.38,1013,100,0,Cloudy,7.7394,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 14:00:00.000000 UTC,54.81,54.16,98,2.37,1014.2,100,0,Cloudy,54.4229,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 15:00:00.000000 UTC,54.64,53.98,98,3.49,1013.2,100,0,Cloudy,94.5037,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 16:00:00.000000 UTC,55.79,54.26,95,3.36,1014,100,0,Cloudy,125.2488,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 17:00:00.000000 UTC,55.71,54.3,95,3.36,1014,100,0,Cloudy,146.9652,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 18:00:00.000000 UTC,56.28,54.25,93,2.39,1013,98,0,Cloudy,188.374,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 19:00:00.000000 UTC,56.54,54.21,92,2.26,1012,100,0,Cloudy,144.4917,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 20:00:00.000000 UTC,56.35,54.41,93,3.38,1011.2,100,0,Cloudy,125.1119,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 21:00:00.000000 UTC,57.43,54.33,89,3.51,1012.1,100,0,Cloudy,94.306,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 22:00:00.000000 UTC,56.78,54.1,91,3.53,1012,100,0,Cloudy,54.1723,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-30 23:00:00.000000 UTC,55.95,53.95,93,1.28,1012,100,0,Cloudy,7.4449,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 00:00:00.000000 UTC,55.86,53.82,93,2.24,1013,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 01:00:00.000000 UTC,56.08,55.18,97,1.5,1013,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 02:00:00.000000 UTC,56.77,55.59,96,2.44,1013,91,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 03:00:00.000000 UTC,56.61,55.19,95,2.24,1014,99,0.02,Rain Showers,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 04:00:00.000000 UTC,55.96,54.43,95,2.24,1013.2,87,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 05:00:00.000000 UTC,55.08,54.56,98,0.13,1013.2,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 06:00:00.000000 UTC,54.81,54.47,99,2.44,1013.2,82,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 07:00:00.000000 UTC,54.92,54.67,99,3.36,1013.3,74,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 08:00:00.000000 UTC,54.5,54.33,99,1.45,1013.2,100,0,Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 09:00:00.000000 UTC,53.3,52.86,98,0,1013.3,93,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 10:00:00.000000 UTC,54.09,53.58,98,2.44,1015,95,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 11:00:00.000000 UTC,52.6,52.04,98,1.45,1015,86,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 12:00:00.000000 UTC,52.72,52,97,2.57,1015.2,86,0,Mostly Cloudy,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 13:00:00.000000 UTC,51.59,51.07,98,2.24,1015.4,84,0,Mostly Cloudy,16.3064,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 14:00:00.000000 UTC,50.99,50.75,99,4.32,1016.2,83,0,Mostly Cloudy,128.8655,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 15:00:00.000000 UTC,52.28,51.6,98,3.2,1016.3,68,0,Partly Cloudy,298.1334,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 16:00:00.000000 UTC,58.51,52.7,81,3.69,1016.2,1,0,Sunny,496.8911,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 17:00:00.000000 UTC,63.29,48.84,59,4.47,1016,0,0,Sunny,573.996,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 18:00:00.000000 UTC,67.17,47.43,49,5.73,1015,1,0,Sunny,600.1738,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 19:00:00.000000 UTC,69.46,45.21,42,5.79,1014.8,1,0,Sunny,573.6375,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 20:00:00.000000 UTC,70.51,46.03,42,5.93,1014.8,0,0,Sunny,496.1929,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 21:00:00.000000 UTC,71.58,45.62,39,4.81,1014.9,1,0,Sunny,373.1143,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 22:00:00.000000 UTC,71.42,45.36,39,5.93,1014.8,0,0,Sunny,212.7863,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-10-31 23:00:00.000000 UTC,68.92,42.72,39,3.2,1014.9,0,0,Sunny,26.1297,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 00:00:00.000000 UTC,62.1,40.46,45,3.36,1016,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 01:00:00.000000 UTC,60.2,40.6,48,3.36,1017,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 02:00:00.000000 UTC,57.55,40.73,53,3.49,1017,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 03:00:00.000000 UTC,56.18,44.21,64,1.32,1018,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 04:00:00.000000 UTC,55.76,40.68,57,0.98,1018.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 05:00:00.000000 UTC,50.58,44.21,79,2.1,1018.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 06:00:00.000000 UTC,48.33,44.87,88,0.98,1019.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 07:00:00.000000 UTC,48.83,44.25,84,1.32,1018.4,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 08:00:00.000000 UTC,47.62,42.62,83,0,1019.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 09:00:00.000000 UTC,47.31,42.1,82,0.98,1019.2,4,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 10:00:00.000000 UTC,46.5,41.78,84,0.2,1019.4,26,0,Mostly Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 11:00:00.000000 UTC,45.52,42.66,90,0.98,1020.4,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 12:00:00.000000 UTC,45.12,42.94,92,0.2,1022.2,1,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 13:00:00.000000 UTC,44.5,43.12,95,0,1021.4,4,0,Sunny,24.2237,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 14:00:00.000000 UTC,50.94,45.32,81,1.12,1022.2,7,0,Sunny,210.3808,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 15:00:00.000000 UTC,58.65,46.28,63,1.3,1023,3,0,Sunny,370.2202,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 16:00:00.000000 UTC,65.59,46.45,50,1.14,1022,1,0,Sunny,492.7965,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 17:00:00.000000 UTC,70.58,46.17,42,4.5,1022.8,1,0,Sunny,569.7636,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 18:00:00.000000 UTC,73.66,45.71,37,4.47,1022.6,0,0,Sunny,595.876,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 19:00:00.000000 UTC,74.79,42.57,32,4.47,1020.8,0,0,Sunny,569.3506,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 20:00:00.000000 UTC,75.04,39.56,28,5.77,1021.6,0,0,Sunny,491.9925,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 21:00:00.000000 UTC,75.9,39.32,27,6.71,1019.8,0,0,Sunny,369.0707,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 22:00:00.000000 UTC,74.81,38.75,27,5.59,1019.9,0,0,Sunny,208.9585,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-01 23:00:00.000000 UTC,71.05,41.75,35,5.59,1020.9,1,0,Sunny,22.5624,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 00:00:00.000000 UTC,65.99,41.38,41,3.36,1021.8,2,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 01:00:00.000000 UTC,62.36,40.97,45,1.12,1022,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 02:00:00.000000 UTC,60.9,41.76,49,0.2,1022,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 03:00:00.000000 UTC,58.37,43.21,57,3.74,1023,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 04:00:00.000000 UTC,57.09,41.14,55,2.62,1022.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 05:00:00.000000 UTC,56.38,42.77,60,1.14,1023,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 06:00:00.000000 UTC,54.41,44.59,69,0.25,1022.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 07:00:00.000000 UTC,52.58,44.62,74,0,1022.4,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 08:00:00.000000 UTC,50.77,44.63,79,0,1023.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 09:00:00.000000 UTC,50.27,45.16,83,0.38,1023.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 10:00:00.000000 UTC,51.1,46.82,85,2.3,1024.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 11:00:00.000000 UTC,50.09,45.65,85,0.38,1024.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 12:00:00.000000 UTC,50.51,45.75,84,1.32,1024.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 13:00:00.000000 UTC,49.69,45.9,87,0.38,1025.2,0,0,Sunny,20.8513,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 14:00:00.000000 UTC,53.5,48.43,83,3.53,1026,0,0,Sunny,206.7498,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 15:00:00.000000 UTC,60.65,51.36,71,3.69,1025,0,0,Sunny,366.3305,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 16:00:00.000000 UTC,65.84,52.97,63,5.03,1025,0,0,Sunny,488.7129,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 17:00:00.000000 UTC,69.28,54.08,58,9.15,1023.8,0,0,Sunny,565.5529,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 18:00:00.000000 UTC,72,52.7,51,10.45,1022.8,4,0,Sunny,591.6032,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 19:00:00.000000 UTC,72.98,52.12,48,9.28,1021.8,15,0,Mostly Sunny,564.4323,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 20:00:00.000000 UTC,73.21,51.4,46,8.39,1020.8,16,0,Mostly Sunny,487.0902,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 21:00:00.000000 UTC,73.17,52.05,48,8.21,1020.8,37,0,Partly Cloudy,355.9344,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 22:00:00.000000 UTC,71.26,52.62,52,10.07,1020.8,36,0,Partly Cloudy,200.6197,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-02 23:00:00.000000 UTC,68.66,52.57,56,6.73,1020.8,0,0,Sunny,19.0794,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-03 00:00:00.000000 UTC,65.03,51.93,63,3.69,1020.8,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-03 01:00:00.000000 UTC,62.27,52.92,71,4.52,1021,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-03 02:00:00.000000 UTC,60.83,52.72,75,4.52,1021,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-03 03:00:00.000000 UTC,59.62,51.89,76,4.85,1021,7,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-03 04:00:00.000000 UTC,58.64,52.73,81,4.85,1020.2,0,0,Clear,0,2023-11-16 13:19:09.119975 UTC
819ad24f-585c-4050-8b51-9d682a7a7243,2022-11-03 05:00:00.000000 UTC,56.9,52.42,85,3.42,1020.2,5,0,Clear,0,2023-11-16 13:19:09.119975 UTC
